threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.35,3,0145,0.7371090448013525,0.817775212812004,0.6709280303030303,8447,large,6931,large,5668,1263,2780,0,0
0.35,5,0145,0.7371090448013525,0.817775212812004,0.6709280303030303,8447,large,6931,large,5668,1263,2780,0,0
0.35,10,0145,0.7371090448013525,0.817775212812004,0.6709280303030303,8447,large,6931,large,5668,1263,2780,0,0
0.35,20,0145,0.738048716946724,0.8204459889950767,0.6706912878787878,8447,large,6906,large,5666,1240,2782,0,0
0.4,0,0145,0.7365461322173543,0.822790357925493,0.6666666666666666,8447,large,6845,large,5632,1213,2816,0,0
0.4,3,0145,0.7365461322173543,0.822790357925493,0.6666666666666666,8447,large,6845,large,5632,1213,2816,0,0
0.4,5,0145,0.7365461322173543,0.822790357925493,0.6666666666666666,8447,large,6845,large,5632,1213,2816,0,0
0.4,10,0145,0.7365461322173543,0.822790357925493,0.6666666666666666,8447,large,6845,large,5632,1213,2816,0,0
0.4,20,0145,0.7383606557377049,0.8276977359600117,0.6664299242424242,8447,large,6802,large,5630,1172,2818,0,0
0.45,0,0145,0.7350236468733579,0.8257083825265643,0.6622869318181818,8447,large,6776,large,5595,1181,2853,0,0
0.45,3,0145,0.7350236468733579,0.8257083825265643,0.6622869318181818,8447,large,6776,large,5595,1181,2853,0,0
0.45,5,0145,0.7350236468733579,0.8257083825265643,0.6622869318181818,8447,large,6776,large,5595,1181,2853,0,0
0.45,10,0145,0.7354584291817285,0.8268065612531402,0.6622869318181818,8447,large,6767,large,5595,1172,2853,0,0
0.45,20,0145,0.7366965226554267,0.830314726840855,0.6620501893939394,8447,large,6736,large,5593,1143,2855,0,0
0.5,0,0145,0.7334389020849829,0.8285629099582588,0.657907196969697,8447,large,6708,large,5558,1150,2890,0,0
