threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.25,3,0420,0.8433385858791237,0.8168882323978336,0.8715591510821601,19036,large,20310,large,16591,3719,2445,0,0
0.25,5,0420,0.8433385858791237,0.8168882323978336,0.8715591510821601,19036,large,20310,large,16591,3719,2445,0,0
0.3,0,0420,0.8455829295948871,0.8299271549979765,0.8618407228409329,19036,large,19768,large,16406,3362,2630,0,0
0.3,3,0420,0.8456701030927835,0.8300951224448492,0.8618407228409329,19036,large,19764,large,16406,3358,2630,0,0
0.3,5,0420,0.8457572945664501,0.8302631578947368,0.8618407228409329,19036,large,19760,large,16406,3354,2630,0,0
0.35,0,0420,0.8480666579872412,0.8407764985285766,0.8554843454507249,19036,large,19369,large,16285,3084,2751,0,0
0.35,3,0420,0.8480666579872412,0.8407764985285766,0.8554843454507249,19036,large,19369,large,16285,3084,2751,0,0
0.35,5,0420,0.8482212615240378,0.8410804668939159,0.8554843454507249,19036,large,19362,large,16285,3077,2751,0,0
0.25,0,0450,0.5507246376811594,0.76,0.4318181818181818,44,very_tiny,25,very_tiny,19,6,25,0,0
0.25,3,0450,0.5507246376811594,0.76,0.4318181818181818,44,very_tiny,25,very_tiny,19,6,25,0,0
0.25,5,0450,0.5507246376811594,0.76,0.4318181818181818,44,very_tiny,25,very_tiny,19,6,25,0,0
0.3,0,0450,0.5074626865671642,0.7391304347826086,0.38636363636363635,44,very_tiny,23,very_tiny,17,6,27,0,0
0.3,3,0450,0.5074626865671642,0.7391304347826086,0.38636363636363635,44,very_tiny,23,very_tiny,17,6,27,0,0
0.3,5,0450,0.5074626865671642,0.7391304347826086,0.38636363636363635,44,very_tiny,23,very_tiny,17,6,27,0,0
0.35,0,0450,0.5230769230769231,0.8095238095238095,0.38636363636363635,44,very_tiny,21,very_tiny,17,4,27,0,0
0.35,3,0450,0.5230769230769231,0.8095238095238095,0.38636363636363635,44,very_tiny,21,very_tiny,17,4,27,0,0
0.35,5,0450,0.5230769230769231,0.8095238095238095,0.38636363636363635,44,very_tiny,21,very_tiny,17,4,27,0,0
