threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.1,0,0420,0.8264865516825474,0.7641286408849637,0.8999264551376339,19036,large,22419,large,17131,5288,1905,0,0
0.1,3,0420,0.8265064891204709,0.764162726380587,0.8999264551376339,19036,large,22418,large,17131,5287,1905,0,0
0.1,5,0420,0.8265064891204709,0.764162726380587,0.8999264551376339,19036,large,22418,large,17131,5287,1905,0,0
0.15,0,0420,0.8321117615229475,0.7823513088520951,0.8886320655599916,19036,large,21622,large,16916,4706,2120,0,0
0.15,3,0420,0.8321731644324192,0.7824598732596327,0.8886320655599916,19036,large,21619,large,16916,4703,2120,0,0
0.15,5,0420,0.8321731644324192,0.7824598732596327,0.8886320655599916,19036,large,21619,large,16916,4703,2120,0,0
0.2,0,0420,0.8370838432528285,0.7978860162833881,0.8803320025215381,19036,large,21003,large,16758,4245,2278,0,0
0.2,3,0420,0.8371047504870374,0.797924007237406,0.8803320025215381,19036,large,21002,large,16758,4244,2278,0,0
0.2,5,0420,0.8371047504870374,0.797924007237406,0.8803320025215381,19036,large,21002,large,16758,4244,2278,0,0
0.1,0,0450,0.4583333333333333,0.4230769230769231,0.5,44,very_tiny,52,tiny,22,30,22,0,0
0.1,3,0450,0.4583333333333333,0.4230769230769231,0.5,44,very_tiny,52,tiny,22,30,22,0,0
0.1,5,0450,0.4583333333333333,0.4230769230769231,0.5,44,very_tiny,52,tiny,22,30,22,0,0
0.15,0,0450,0.4883720930232558,0.5,0.4772727272727273,44,very_tiny,42,very_tiny,21,21,23,0,0
0.15,3,0450,0.4883720930232558,0.5,0.4772727272727273,44,very_tiny,42,very_tiny,21,21,23,0,0
0.15,5,0450,0.4883720930232558,0.5,0.4772727272727273,44,very_tiny,42,very_tiny,21,21,23,0,0
0.2,0,0450,0.5277777777777778,0.6785714285714286,0.4318181818181818,44,very_tiny,28,very_tiny,19,9,25,0,0
0.2,3,0450,0.5428571428571428,0.7307692307692307,0.4318181818181818,44,very_tiny,26,very_tiny,19,7,25,0,0
0.2,5,0450,0.5428571428571428,0.7307692307692307,0.4318181818181818,44,very_tiny,26,very_tiny,19,7,25,0,0
